tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study				DSDP Site 522			15-1-147	15-1-147	15-1-147		15-1-147-LP-AF-DIR		LT-AF-Z											185.4				g			70					0.00000383				165												u		300			0.015				0										300			
	This study				DSDP Site 522			15-1-147	15-1-147	15-1-147		15-1-147-LP-ARM		LT-AF-I															g								0.000141				166												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-1-147	15-1-147	15-1-147		15-1-147-LP-IRM		LT-IRM															g								0.00264				167												u		300			0				1										300			
	This study				DSDP Site 522			15-1-147	15-1-147	15-1-147		15-1-147-LP-X		LP-X			0.000000177												g												168												u		300			0.01				0										300			
	This study				DSDP Site 522			15-1-149	15-1-149	15-1-149		15-1-149-LP-AF-DIR		LT-AF-Z											313.1				g			78.8					0.00000348				169												u		300			0.015				0										300			
	This study				DSDP Site 522			15-1-149	15-1-149	15-1-149		15-1-149-LP-ARM		LT-AF-I															g								0.000139				170												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-1-149	15-1-149	15-1-149		15-1-149-LP-IRM		LT-IRM															g								0.00264				171												u		300			0				1										300			
	This study				DSDP Site 522			15-1-149	15-1-149	15-1-149		15-1-149-LP-X		LP-X			0.000000184												g												172												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-003	15-2-003	15-2-003		15-2-003-LP-AF-DIR		LT-AF-Z											152.8				g			46.9					0.00000582				173												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-003	15-2-003	15-2-003		15-2-003-LP-ARM		LT-AF-I															g								0.000139				174												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-003	15-2-003	15-2-003		15-2-003-LP-IRM		LT-IRM															g								0.0027				175												u		300			0				1										300			
	This study				DSDP Site 522			15-2-003	15-2-003	15-2-003		15-2-003-LP-X		LP-X			0.000000182												g												176												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-005	15-2-005	15-2-005		15-2-005-LP-AF-DIR		LT-AF-Z											149.9				g			50					0.00000824				177												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-005	15-2-005	15-2-005		15-2-005-LP-ARM		LT-AF-I															g								0.000149				178												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-005	15-2-005	15-2-005		15-2-005-LP-IRM		LT-IRM															g								0.00309				179												u		300			0				1										300			
	This study				DSDP Site 522			15-2-005	15-2-005	15-2-005		15-2-005-LP-X		LP-X			0.000000207												g												180												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-008	15-2-008	15-2-008		15-2-008-LP-AF-DIR		LT-AF-Z											157.8				g			47.9					0.0000124				181												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-008	15-2-008	15-2-008		15-2-008-LP-ARM		LT-AF-I															g								0.000192				182												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-008	15-2-008	15-2-008		15-2-008-LP-IRM		LT-IRM															g								0.00407				183												u		300			0				1										300			
	This study				DSDP Site 522			15-2-008	15-2-008	15-2-008		15-2-008-LP-X		LP-X			0.000000272												g												184												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-012	15-2-012	15-2-012		15-2-012-LP-AF-DIR		LT-AF-Z											157.5				g			47.1					0.0000125				185												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-012	15-2-012	15-2-012		15-2-012-LP-ARM		LT-AF-I															g								0.000215				186												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-012	15-2-012	15-2-012		15-2-012-LP-IRM		LT-IRM															g								0.0047				187												u		300			0				1										300			
	This study				DSDP Site 522			15-2-012	15-2-012	15-2-012		15-2-012-LP-X		LP-X			0.000000318												g												188												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-014	15-2-014	15-2-014		15-2-014-LP-AF-DIR		LT-AF-Z											155.3				g			44.9					0.0000111				189												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-014	15-2-014	15-2-014		15-2-014-LP-ARM		LT-AF-I															g								0.000234				190												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-014	15-2-014	15-2-014		15-2-014-LP-IRM		LT-IRM															g								0.0052				191												u		300			0				1										300			
	This study				DSDP Site 522			15-2-014	15-2-014	15-2-014		15-2-014-LP-X		LP-X			0.000000353												g												192												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-019	15-2-019	15-2-019		15-2-019-LP-AF-DIR		LT-AF-Z											182.5				g			33.6					0.00000348				193												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-019	15-2-019	15-2-019		15-2-019-LP-ARM		LT-AF-I															g								0.000219				194												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-019	15-2-019	15-2-019		15-2-019-LP-IRM		LT-IRM															g								0.00476				195												u		300			0				1										300			
	This study				DSDP Site 522			15-2-019	15-2-019	15-2-019		15-2-019-LP-X		LP-X			0.000000326												g												196												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-021	15-2-021	15-2-021		15-2-021-LP-AF-DIR		LT-AF-Z											168.8				g			56					0.0000103				197												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-021	15-2-021	15-2-021		15-2-021-LP-ARM		LT-AF-I															g								0.000181				198												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-021	15-2-021	15-2-021		15-2-021-LP-IRM		LT-IRM															g								0.00451				199												u		300			0				1										300			
	This study				DSDP Site 522			15-2-021	15-2-021	15-2-021		15-2-021-LP-X		LP-X			0.000000314												g												200												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-024	15-2-024	15-2-024		15-2-024-LP-AF-DIR		LT-AF-Z											149.6				g			57.5					0.00000967				201												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-024	15-2-024	15-2-024		15-2-024-LP-ARM		LT-AF-I															g								0.000177				202												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-024	15-2-024	15-2-024		15-2-024-LP-IRM		LT-IRM															g								0.00442				203												u		300			0				1										300			
	This study				DSDP Site 522			15-2-024	15-2-024	15-2-024		15-2-024-LP-X		LP-X			0.00000031												g												204												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-027	15-2-027	15-2-027		15-2-027-LP-AF-DIR		LT-AF-Z											150.4				g			54.5					0.0000109				205												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-027	15-2-027	15-2-027		15-2-027-LP-ARM		LT-AF-I															g								0.000173				206												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-027	15-2-027	15-2-027		15-2-027-LP-IRM		LT-IRM															g								0.00439				207												u		300			0				1										300			
	This study				DSDP Site 522			15-2-027	15-2-027	15-2-027		15-2-027-LP-X		LP-X			0.000000311												g												208												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-030	15-2-030	15-2-030		15-2-030-LP-AF-DIR		LT-AF-Z											154.2				g			48.3					0.00000606				209												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-030	15-2-030	15-2-030		15-2-030-LP-ARM		LT-AF-I															g								0.000152				210												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-030	15-2-030	15-2-030		15-2-030-LP-IRM		LT-IRM															g								0.00383				211												u		300			0				1										300			
	This study				DSDP Site 522			15-2-030	15-2-030	15-2-030		15-2-030-LP-X		LP-X			0.000000276												g												212												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-034	15-2-034	15-2-034		15-2-034-LP-AF-DIR		LT-AF-Z											148.7				g			42.1					0.00000403				213												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-034	15-2-034	15-2-034		15-2-034-LP-ARM		LT-AF-I															g								0.000137				214												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-034	15-2-034	15-2-034		15-2-034-LP-IRM		LT-IRM															g								0.00333				215												u		300			0				1										300			
	This study				DSDP Site 522			15-2-034	15-2-034	15-2-034		15-2-034-LP-X		LP-X			0.000000221												g												216												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-037	15-2-037	15-2-037		15-2-037-LP-AF-DIR		LT-AF-Z											135.3				g			49.1					0.00000198				217												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-037	15-2-037	15-2-037		15-2-037-LP-ARM		LT-AF-I															g								0.000115				218												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-037	15-2-037	15-2-037		15-2-037-LP-IRM		LT-IRM															g								0.00274				219												u		300			0				1										300			
	This study				DSDP Site 522			15-2-037	15-2-037	15-2-037		15-2-037-LP-X		LP-X			0.000000187												g												220												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-040	15-2-040	15-2-040		15-2-040-LP-AF-DIR		LT-AF-Z											156.3				g			32.8					0.00000242				221												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-040	15-2-040	15-2-040		15-2-040-LP-ARM		LT-AF-I															g								0.000133				222												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-040	15-2-040	15-2-040		15-2-040-LP-IRM		LT-IRM															g								0.00285				223												u		300			0				1										300			
	This study				DSDP Site 522			15-2-040	15-2-040	15-2-040		15-2-040-LP-X		LP-X			0.00000019												g												224												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-043	15-2-043	15-2-043		15-2-043-LP-AF-DIR		LT-AF-Z											146.6				g			22.7					0.0000024				225												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-043	15-2-043	15-2-043		15-2-043-LP-ARM		LT-AF-I															g								0.000164				226												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-043	15-2-043	15-2-043		15-2-043-LP-IRM		LT-IRM															g								0.00308				227												u		300			0				1										300			
	This study				DSDP Site 522			15-2-043	15-2-043	15-2-043		15-2-043-LP-X		LP-X			0.000000214												g												228												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-046	15-2-046	15-2-046		15-2-046-LP-AF-DIR		LT-AF-Z											161.7				g			1.5					0.00000144				229												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-046	15-2-046	15-2-046		15-2-046-LP-ARM		LT-AF-I															g								0.000179				230												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-046	15-2-046	15-2-046		15-2-046-LP-IRM		LT-IRM															g								0.00335				231												u		300			0				1										300			
	This study				DSDP Site 522			15-2-046	15-2-046	15-2-046		15-2-046-LP-X		LP-X			0.000000236												g												232												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-050	15-2-050	15-2-050		15-2-050-LP-AF-DIR		LT-AF-Z											33.5				g			-86.5					0.00000141				233												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-050	15-2-050	15-2-050		15-2-050-LP-ARM		LT-AF-I															g								0.000196				234												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-050	15-2-050	15-2-050		15-2-050-LP-IRM		LT-IRM															g								0.00363				235												u		300			0				1										300			
	This study				DSDP Site 522			15-2-050	15-2-050	15-2-050		15-2-050-LP-X		LP-X			0.000000253												g												236												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-055	15-2-055	15-2-055		15-2-055-LP-AF-DIR		LT-AF-Z											344				g			-45.7					0.00000233				237												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-055	15-2-055	15-2-055		15-2-055-LP-ARM		LT-AF-I															g								0.000196				238												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-055	15-2-055	15-2-055		15-2-055-LP-IRM		LT-IRM															g								0.00365				239												u		300			0				1										300			
	This study				DSDP Site 522			15-2-055	15-2-055	15-2-055		15-2-055-LP-X		LP-X			0.000000257												g												240												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-058	15-2-058	15-2-058		15-2-058-LP-AF-DIR		LT-AF-Z											320.5				g			-71					0.0000064				241												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-058	15-2-058	15-2-058		15-2-058-LP-ARM		LT-AF-I															g								0.000176				242												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-058	15-2-058	15-2-058		15-2-058-LP-IRM		LT-IRM															g								0.00357				243												u		300			0				1										300			
	This study				DSDP Site 522			15-2-058	15-2-058	15-2-058		15-2-058-LP-X		LP-X			0.000000247												g												244												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-061	15-2-061	15-2-061		15-2-061-LP-AF-DIR		LT-AF-Z											340.5				g			-69.1					0.00000386				245												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-061	15-2-061	15-2-061		15-2-061-LP-ARM		LT-AF-I															g								0.000158				246												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-061	15-2-061	15-2-061		15-2-061-LP-IRM		LT-IRM															g								0.00345				247												u		300			0				1										300			
	This study				DSDP Site 522			15-2-061	15-2-061	15-2-061		15-2-061-LP-X		LP-X			0.000000242												g												248												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-064	15-2-064	15-2-064		15-2-064-LP-AF-DIR		LT-AF-Z											328.1				g			-66.1					0.00000847				249												u		300			0.015				0										300			
	This study				DSDP Site 522			15-2-064	15-2-064	15-2-064		15-2-064-LP-ARM		LT-AF-I															g								0.000161				250												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			15-2-064	15-2-064	15-2-064		15-2-064-LP-IRM		LT-IRM															g								0.00328				251												u		300			0				1										300			
	This study				DSDP Site 522			15-2-064	15-2-064	15-2-064		15-2-064-LP-X		LP-X			0.000000231												g												252												u		300			0.01				0										300			
	This study				DSDP Site 522			15-2-067	15-2-067	15-2-067		15-2-067-LP-AF-DIR		LT-AF-Z											309.9				g			-63.5					0.00000962				253												u		300			0.015				0										300			
